Index,Call Number,Title,Barcode,Notes,Image_barcode,Image_1,Image_2,Image_3,Year,Author,Interventions,Location-Building,Location-Shelf,Class,Subclass,Decade2,Language,Location,,
BMC-BR-0051,BR75 .T2 1847 (vol. 5),"The whole works of the Right Rev. Jeremy Taylor, with a life of the author, and a critical examination of his writings,",3.1796E+13,,B_Images/BMC-BR-0051.Image_barcode.204313.jpg,B_Images/BMC-BR-0051.Image_1.204301.jpg,,,1847-1855.,"Taylor, Jeremy, 1613-1667.",Yes,Canaday Library,Stacks (Monographs),B,BR,1840s,English,enk,,
BMC-PS-0004,PS858.W2 S5 1843,The simple cobler of Aggawam in America /,3.17961E+13,,B_Images/BMC-PS-0004.Image_barcode.182051.jpg,B_Images/BMC-PS-0004.Image_1.182123.jpg,B_Images/BMC-PS-0004.Image_2.182133.jpg,,1843,"Ward, Nathaniel, 1578-1652.",Yes,Canaday Library,Stacks (Monographs),P,PS,1840s,English,mau,,
BMC-DC-0013,DC30 .C7 (vol. 1853),Séances générales tenues à ... en ... par la Société française pour la conservation des monuments historiques.,31796003100688,,,,,,1847-1904.,Congrès archéologique de France.,No,Carpenter Library,Stacks,D,DC,1840s,NA,NA,,
BMC-DC-0015,DC30 .C7 (vol. 1899),Séances générales tenues à ... en ... par la Société française pour la conservation des monuments historiques.,31796003101744,,,,,,1847-1904.,Congrès archéologique de France.,No,Carpenter Library,Stacks,D,DC,1840s,NA,NA,,
BMC-DC-0017,DC30 .C7 (vol. 1896),Séances générales tenues à ... en ... par la Société française pour la conservation des monuments historiques.,31796003101512,,,,,,1847-1904.,Congrès archéologique de France.,No,Carpenter Library,Stacks,D,DC,1840s,NA,NA,,
BMC-DC-0018,DC30 .C7 (vol. 1889),Séances générales tenues à ... en ... par la Société française pour la conservation des monuments historiques.,31796003101462,,,,,,1847-1904.,Congrès archéologique de France.,No,Carpenter Library,Stacks,D,DC,1840s,NA,NA,,
BMC-DA-0095,DA220 .R72 (vol. 1),Roger of Wendover's flowers of history: Comprising the history of England from the descent of the Saxons to A.D. 1235; formerly ascribed to Matthew Paris /,31796000790838,,,,,,1849.,"Roger, of Wendover, -1236.",No,Canaday Library,Stacks (Monographs),D,DA,1840s,NA,NA,,
BMC-DA-0096,DA220 .R72 (vol. 1),Roger of Wendover's flowers of history: Comprising the history of England from the descent of the Saxons to A.D. 1235; formerly ascribed to Matthew Paris /,31796000790895,,,,,,1849.,"Roger, of Wendover, -1236.",No,Canaday Library,Stacks (Monographs),D,DA,1840s,NA,NA,,
BMC-BR-0075,BR305 .M5 1843 (vol. 4),"History of the great reformation of the sixteenth century in Germany, Switzerland, etc.,",3.1796E+13,,B_Images/BMC-BR-0075.Image_barcode.184155.jpg,B_Images/BMC-BR-0075.Image_1.184205.jpg,,,1843-1846.,"Merle d'Aubigné, J. H. 1794-1872. (Jean Henri),",No,Canaday Library,Stacks (Monographs),B,BR,1840s,English,NA,,
BMC-DC-0052,DC123 .B3 1846 (vol. 2),"Histoire de France sous Louis XIII et sous le ministère du Cardinal Mazarin, 1610-1661.",31796001143680,,,,,,1846.,"Bazin, Anaïs de Rancou, called, 1797-1850.",No,Canaday Library,Stacks (Monographs),D,DC,1840s,French,NA,,
BMC-DC-0053,DC123 .B3 1846 (vol. 4),"Histoire de France sous Louis XIII et sous le ministère du Cardinal Mazarin, 1610-1661.",31796001143458,,,,,,1846.,"Bazin, Anaïs de Rancou, called, 1797-1850.",No,Canaday Library,Stacks (Monographs),D,DC,1840s,French,NA,,
BMC-BR-0050,BR75 .T2 1847 (vol. 5),"The whole works of the Right Rev. Jeremy Taylor, with a life of the author, and a critical examination of his writings,",3.1796E+13,,,,,,1847-1855.,"Taylor, Jeremy, 1613-1667.",No,Canaday Library,Stacks (Monographs),B,BR,1840s,English,enk,,
BMC-BR-0053,BR75 .W47 1847 (vol. 4),"The works of the right reverend father in God, Thomas Wilson, D.D., Lord Bishop of Sodor and Man.",3.1796E+13,,,,,,1847-1863.,"Wilson, Thomas, 1663-1755.",No,Canaday Library,Stacks (Monographs),B,BR,1840s,English,enk,,
BMC-BR-0054,BR75 .W47 1847 (vol. 6),"The works of the right reverend father in God, Thomas Wilson, D.D., Lord Bishop of Sodor and Man.",3.1796E+13,,,,,,1847-1863.,"Wilson, Thomas, 1663-1755.",No,Canaday Library,Stacks (Monographs),B,BR,1840s,English,enk,,
BMC-BR-0114,BR1720.I7 B4,"An account of the life and writings of S. Irenaeus, bishop of Lyons and martyr: intended to illustrate the doctrine, discipline, practices, and history of the church, and the tenets and practices of the Gnostic heretics during the second century /",3.17961E+13,,,,,,1841,"Beaven, James.",No,Canaday Library,Stacks (Monographs),B,BR,1840s,English,enk,,
BMC-BS-0029,BS1429 .A813 1847 (vol. 2),Expositions on the Book of Psalms /,3.1796E+13,,,,,,1847-57.,"Augustine, of Hippo, Saint, 354-430.",No,Canaday Library,Stacks (Monographs),B,BS,1840s,English,enk,,
BMC-BS-0030,BS1429 .A813 1847 (vol. 1),Expositions on the Book of Psalms /,3.1796E+13,,,,,,1847-57.,"Augustine, of Hippo, Saint, 354-430.",No,Canaday Library,Stacks (Monographs),B,BS,1840s,English,enk,,
BMC-DA-0003,DA20 .R91 ser.1 v.24,"Contemporary narrative of the proceedings against Dame Alice Kyteler, prosecuted for sorcery in 1324 /",31796100358429,,,B_Images/BMC-DA-0003.Image_1.171940.jpg,,,1843.,"Ledrede, Richard de, Bishop of Ossory, d. 1360.",No,Canaday Library,Stacks (Monographs),D,DA,1840s,English,enk,,
BMC-DA-0087,DA87.1.N4 A2 (vol. v.4),The dispatches and letters of Vice Admiral Lord Viscount Nelson : with notes /,31796001968748,,,,,,1845-46.,"Nelson, Horatio Nelson, Viscount, 1758-1805.",No,Canaday Library,Stacks (Monographs),D,DA,1840s,English,enk,,
BMC-DU-0003,DU411 .F5,"Remarks on New Zealand, in February 1846.",31796100481569,,,,,,1846.,"Fitzroy, Robert, 1805-1865.",No,Canaday Library,Stacks (Monographs),D,DU,1840s,English,enk,,
BMC-PR-0012,PR255 .W8 1846 (vol. 1),"Essays on subjects connected with the literature, popular superstitions, and history of England in the Middle Ages /",3.17961E+13,,,,,,1846,"Wright, Thomas, 1810-1877.",No,Canaday Library,Stacks (Monographs),P,PR,1840s,English,enk,,
BMC-PR-0038,PR1120 .P4 v.21,"Popular songs, illustrative of the French invasion of Ireland .../",3.1796E+13,,,,,,1845-47.,"Croker, Thomas Crofton, 1798-1854 editor.",No,Canaday Library,Stacks (Monographs),P,PR,1840s,English,enk,,
BMC-PR-0104,PR2421 .D3 1840 (vol. 1),The works of Beaumont and Fletcher /,3.1796E+13,,B_Images/BMC-PR-0104.Image_barcode.172240.jpg,B_Images/BMC-PR-0104.Image_1.172254.jpg,B_Images/BMC-PR-0104.Image_2.172328.jpg,,1840,"Beaumont, Francis, 1584-1616.",No,Canaday Library,Stacks (Monographs),P,PR,1840s,English,enk,,
BMC-PR-0105,PR2421 .D9 1843 (vol. 5),Works ... /,3.1796E+13,,,,,,1843-46.,"Beaumont, Francis, 1584-1616.",No,Canaday Library,Stacks (Monographs),P,PR,1840s,English,enk,,
BMC-PR-0117,PR2700 .M3,The dramatic works of Massinger & Ford /,3.17961E+13,,,,,,1840,"Massinger, Philip, 1583-1640.",No,Canaday Library,Stacks (Monographs),P,PR,1840s,English,enk,,
BMC-DC-0004,DC3 .F8 f (vol. 8),Papiers d'état du cardinal de Granvelle : d'apprès les manuscrits de la bibliothèque de Besançon /,31796000672960,,,,,,1841-52.,"Granvelle, Antoine Perrenot de, 1517-1586.",No,Canaday Library,Folio (Floor B),D,DC,1840s,French,fr ,,
BMC-DC-0005,DC3 .F8 f (vol. 6),Papiers d'état du cardinal de Granvelle : d'apprès les manuscrits de la bibliothèque de Besançon /,31796000673190,,,,,,1841-52.,"Granvelle, Antoine Perrenot de, 1517-1586.",No,Canaday Library,Folio (Floor B),D,DC,1840s,French,fr ,,
BMC-BR-0043,BR65 .I7 1848 (vol. 2),"Sancti Irenaei episcopi lugdunensis Quae supersunt omnia : accedit apparatus continens ex iis, quae ab aliis editoribus aut de Irenaeo ipso aut de scriptis eius sunt disputata, meliora et iteratione haud indigna /",3.1796E+13,,,,,,1848-53.,"Irenaeus, Saint, Bishop of Lyon.",No,Carpenter Library,Stacks,B,BR,1840s,Latin,ge ,,
BMC-DD-0042,DD199 .R5 (vol. 2),Geschichte des deutschen Freiheitskrieges vom Jahre 1813 bis zum Jahre 1815.,31796001223961,,,,,,1840-1841.,"Richter, Friedrich.",No,Canaday Library,Stacks (Monographs),D,DD,1840s,German,gw ,,
BMC-BR-0093,BR742 .F8 1845 (vol. 4),The church history of Britain : from the birth of Jesus Christ until the year 1648 /,3.1796E+13,,,,,,1845,"Fuller, Thomas, 1608-1661.",No,Canaday Library,Stacks (Monographs),B,BR,1840s,English,mau,,
BMC-BR-0094,BR742 .F8 1845 (vol. 1),The church history of Britain : from the birth of Jesus Christ until the year 1648 /,3.1796E+13,,,,,,1845,"Fuller, Thomas, 1608-1661.",No,Canaday Library,Stacks (Monographs),B,BR,1840s,English,mau,,
BMC-DJ-0003,DJ91 .B6,De Duitschers en De Nederlanden vóór den Munsterschen Vrede: Eene voorlezing.,31796100337548,,,,,,1847.,"Bosscha, Joannes, 1797-1874.",No,Canaday Library,Stacks (Monographs),D,DJ,1840s,Dutch,ne ,,
BMC-BV-0023,BV740 .C35 1844,"The pastor and the prelate : or, Reformation and conformity ... with the answer of the common and chief objections against every part, showing whether of the two is to be followed by the true Christian and patriot /",3.1796E+13,,,,,,1844,"Calderwood, David, 1575-1650.",No,Canaday Library,Stacks (Monographs),B,BV,1840s,English,pau,,
BMC-DC-0076,DC148 .T43 1842 (vol. 4),The history of the French revolution /,31796002002463,,,,,,1842.,"Thiers, Adolphe, 1797-1877.",No,Canaday Library,Stacks (Monographs),D,DC,1840s,English,pau,,
BMC-BS-0051,BS2555.A2 C32 (vol. 3),"Commentary on a harmony of the Evangelists, Matthew, Mark, and Luke /",3.1796E+13,,,,,,1845-,"Calvin, Jean, 1509-1564.",No,Canaday Library,Stacks (Monographs),B,BS,1840s,English,stk,,
BMC-E-0014,E101 .R65,"An account of discoveries in the West until 1519, and of voyages to and along the Atlantic coast of North America, from 1520 to 1573 : Prepared for ""The Virginia historical and philosophical society.""",3.17961E+13,,,,,,1848,"Robinson, Conway, 1805-1884.",No,Canaday Library,Stacks (Monographs),E,E,1840s,NA,vau,,
BMC-PR-0176,PR3346 .C8 1854 (vol. 1),"The poetical works of Charles Churchill; with copious notes and a life of the author,",3.1796E+13,,B_Images/BMC-PR-0176.Image_barcode.192201.jpg,B_Images/BMC-PR-0176.Image_1.192222.jpg,B_Images/BMC-PR-0176.Image_2.192300.jpg,B_Images/BMC-PR-0176.Image_3.192340.jpg,1854,"Churchill, Charles, 1731-1764.",Yes,Canaday Library,Stacks (Monographs),P,PR,1850s,English,NA,,
BMC-BV-0013,BV469.T4 T4 1858,"A vindication of the hymn Te Deum laudamus : from errors and misrepresentations of a thousand years : with translations into various languages, ancient and modern, and a paraphrase in old English, now first printed from the original Ms. /",3.1796E+13,,B_Images/BMC-BV-0013.Image_barcode.175310.jpg,B_Images/BMC-BV-0013.Image_1.175302.jpg,,,1858,"Thomson, Ebenezer, 1783-1861.",Yes,Canaday Library,Stacks (Monographs),B,BV,1850s,English,enk,,
BMC-DC-0065,DC135.E7 A4 1855,Mémoires et correspondance de Madame d'Épinay;,31796003899206,,B_Images/BMC-DC-0065.Image_barcode.183218.jpg,B_Images/BMC-DC-0065.Image_1.183159.jpg,,,1855.,"Epinay, Louise Florence Pétronille Tardieu d'Esclavelles, marquise d', 1726-1783.",Yes,Canaday Library,Stacks (Monographs),D,DC,1850s,French,fr ,,
BMC-DF-0022,DF261.A8 H3 1853,Recherches sur la topographie des dèmes de l'Attique /,31796004779373,,B_Images/BMC-DF-0022.Image_barcode.185700.jpg,B_Images/BMC-DF-0022.Image_1.185117.jpg,B_Images/BMC-DF-0022.Image_2.185653.jpg,B_Images/BMC-DF-0022.Image_3.185706.jpg,1853.,"Hanriot, C. 1818- (Charles),",Yes,Carpenter Library,Stacks,D,DF,1850s,French,fr ,,
BMC-PR-0196,PR3500 .A2 1859,The poetical works of Thomas Gray.,3.17961E+13,,B_Images/BMC-PR-0196.Image_barcode.195836.jpg,B_Images/BMC-PR-0196.Image_1.195809.jpg,B_Images/BMC-PR-0196.Image_2.195816.jpg,B_Images/BMC-PR-0196.Image_3.195917.jpg,1859,"Gray, Thomas, 1716-1771.",Yes,Canaday Library,Stacks (Monographs),P,PR,1850s,English,mau,,
BMC-PR-0200,PR3507 .A46 1851,"The life and writings of the Rev. George Herbert : with the Synagogue, in imitation of Herbert.",3.17961E+13,,B_Images/BMC-PR-0200.Image_barcode.200825.jpg,B_Images/BMC-PR-0200.Image_1.200253.jpg,B_Images/BMC-PR-0200.Image_2.200245.jpg,B_Images/BMC-PR-0200.Image_3.200825.jpg,1851,"Herbert, George, 1593-1633.",Yes,Canaday Library,Stacks (Monographs),P,PR,1850s,English,mau,,
BMC-DP-0011,DP59.9 .G3 (vol. 2),"Annals of the queens of Spain: from the period of the conquest of the Goths down to the reign of her present Majesty Isabel II., with the remarkable events that occurred during their reigns; and anecdotes of their courts /",31796001970140,,,,,,1850.,"George, Anita.",Yes,Canaday Library,Stacks (Monographs),D,DP,1850s,English,nyu,,
BMC-PS-0060,PS2404 .D7 1852,"Dream life: a fable of the seasons,",3.1796E+13,,B_Images/BMC-PS-0060.Image_barcode.215820.jpg,B_Images/BMC-PS-0060.Image_1.215656.jpg,,,1852 [c1851],"Mitchell, Donald Grant, 1822-1908.",Yes,Canaday Library,Stacks (Monographs),P,PS,1850s,English,nyu,,
BMC-PS-0073,PS2848 .S42 1854,"The scout, or, The Black Riders of Congaree /",3.17961E+13,,B_Images/BMC-PS-0073.Image_barcode.163712.jpg,B_Images/BMC-PS-0073.Image_1.163726.jpg,,,1854,"Simms, William Gilmore, 1806-1870.",Yes,Canaday Library,Stacks (Monographs),P,PS,1850s,English,nyu,,
BMC-PR-0066,PR1502 .B49 (vol. 2),Bibliothek der angelsächsischen Poesie in Kritisch bearbeiteten Texten und mit vollständigem Glossar /,,"The call number here is wrong, the right one is PR1502 B5 1857 v.2 ",B_Images/BMC-PR-0066.Image_barcode.174022.jpg,,,,1857-1864.,,No,Canaday Library,Stacks (Monographs),P,PR,1850s,NA,NA,,
BMC-BT-0018,BT999 .B8 (vol. 1),"Defensio Fidei nicænæ. A defense of the Nicene creed, out of the extant writings of the Catholick doctors, who flourished during the three first centuries of the Christian church; in which also is incidentally vindicated the Creed of Constantinople; concerning the Holy Ghost.",3.1796E+13,,,,,,1851-52.,"Bull, George, 1634-1710.",No,Canaday Library,Stacks (Monographs),B,BT,1850s,English,enk,,
BMC-DA-0018,DA20 .S9 v.35,The fabric rolls of York minster /,31796101196349,,,,,,1859.,York Minster.,No,Canaday Library,Stacks (Monographs),D,DA,1850s,English,enk,,
BMC-DA-0019,DA20 .S9 v.36,Visitation of the county of Yorke : begun in å __ni MDCLXV. and finished å __ni MDCLXVI /,31796100435441,,,,,,1859],"Dugdale, William, Sir, 1605-1686.",No,Canaday Library,Stacks (Monographs),D,DA,1850s,English,enk,,
BMC-DA-0023,DA25 .B5 v.11,"Memorials of Henry the fifth, King of England /",31796102480387,,,,,,1858.,,No,Canaday Library,Stacks (Monographs),D,DA,1850s,English,enk,,
BMC-DA-0125,DA501.T3 A2 (vol. 2),"The Grenville papers: being the correspondence of Richard Grenville, earl Temple, K. G., and the Right Hon: George Grenville, their friends and contemporaries. Now first published from the original mss. ... /",31796002078984,,,,,,1852-1853.,"Temple, Richard Grenville-Temple, Earl, 1711-1779.",No,Canaday Library,Stacks (Monographs),D,DA,1850s,English,enk,,
BMC-DC-0067,DC143 .C75,Essays on the early period of the French Revolution.,31796101710388,,,,,,1857.,"Croker, John Wilson, 1780-1857.",No,Canaday Library,Stacks (Monographs),D,DC,1850s,English,enk,,
BMC-DT-0017,DT83 .K36 (vol. 1),Ancient Egypt under the Pharaohs /,31796000930533,,,,,,1850.,"Kenrick, John, 1788-1877.",No,Canaday Library,Stacks (Monographs),D,DT,1850s,English,enk,,
BMC-PR-0019,PR553 .J7 1854 (vol. 2),Lives of the most eminent English poets with critical observations on their works /,3.1796E+13,,,,,,1854,"Johnson, Samuel, 1709-1784.",No,Canaday Library,Stacks (Monographs),P,PR,1850s,English,enk,,
BMC-PR-0171,PR3316.A4 Z49 1854 (vol. 5),Diary and letters of Madame D'Arblay /,3.1796E+13,,,,,,1854,"Burney, Fanny, 1752-1840.",No,Canaday Library,Stacks (Monographs),P,PR,1850s,English,enk,,
BMC-PR-0179,PR3380.A5 S7 (vol. 7),"The works of William Cowper : comprising his poems, correspondence and translations /",3.1796E+13,,,,,,1853-55.,"Cowper, William, 1731-1800.",No,Canaday Library,Stacks (Monographs),P,PR,1850s,English,enk,,
BMC-PR-0180,PR3380.A5 S7 (vol. 1),"The works of William Cowper : comprising his poems, correspondence and translations /",3.1796E+13,,,,,,1853-55.,"Cowper, William, 1731-1800.",No,Canaday Library,Stacks (Monographs),P,PR,1850s,English,enk,,
BMC-PR-0181,PR3380.A5 S7 (vol. 5),"The works of William Cowper : comprising his poems, correspondence and translations /",3.1796E+13,,,,,,1853-55.,"Cowper, William, 1731-1800.",No,Canaday Library,Stacks (Monographs),P,PR,1850s,English,enk,,
BMC-BT-0003,BT97.A2 C15 1851,Dialogus miraculorum .../,3.17961E+13,,,,,,1851,"Caesarius, of Heisterbach.",No,Canaday Library,Stacks (Monographs),B,BT,1850s,Latin,fff,,
BMC-BR-0065,BR121 .C45 1858,Le génie du Christianisme /,3.17961E+13,,,,,,1858,"Chateaubriand, François-René, vicomte de, 1768-1848.",No,Canaday Library,Stacks (Monographs),B,BR,1850s,French,fr ,,
BMC-BR-0088,BR370 .A5,"Histoire des assemblées politiques des réformés de France, 1573-1622.",3.17961E+13,,,,,,1859,"Anquez, Léonce, 1821-",No,Canaday Library,Stacks (Monographs),B,BR,1850s,French,fr ,,
BMC-BR-0101,BR842 .G937 1856 (vol. 10),"Histoire de l'église de France, composée sur les documents originaux et authentiques.",3.1796E+13,,,,,,1856,"Guettée, M. l'abbé 1816-1892. (Wladimir),",No,Canaday Library,Stacks (Monographs),B,BR,1850s,French,fr ,,
BMC-DC-0008,DC5 .R7 1853 (vol. 7),"Œuvres du comte P. L. Rœderer: pair de France, membre de l'Institut, etc., etc., etc., /",31796002169635,,,,,,1853-59.,"Roederer, P.-L. 1754-1835. (Pierre-Louis),",No,Canaday Library,Stacks (Monographs),D,DC,1850s,French,fr ,,
BMC-DC-0035,DC102 .B3 (vol. 1),"Histoire des regnes de Charles VII et de Louis Xi, jusqu'ici attribuée à Amelgard: rendue à son véritable auteur et publiée pour la première fois avec les autres ouvrages historiques du même écrivain pour la Société de l'histoire de France /",31796002090625,,,,,,1855-,"Basin, Thomas, abp.",No,Canaday Library,Stacks (Monographs),D,DC,1850s,French,fr ,,
BMC-BR-0025,BR60 .M35 v.203,"D. Philippi abbatis Bonæ Spei sacri ordinis Præmonstratensium auctoris disertissimi et D. Bernardo Clarævallensi contemporanei opera omnia juxta editionem quam anno 1621 in urbe Duacensi prelo subjecit Nicolaus Chamart, abbas Bonæ Spei /",3.1796E+13,,,,,,1855,"Philippus, de Harveng, Abbot, d. 1183.",No,Carpenter Library,Stacks,B,BR,1850s,Latin,fr ,,
BMC-DF-0037,DF901.P4 E4,"Die Franken im Peloponnes: I. Geoffroy von Villehardon nach der griechischen verschronik der Franken in Morea, originaltext un metrische verdeutschung; II. Der fürst von Morea, historische novelle /",31796100434436,,,,,,1856.,"Ellissen, Adolf ed. & tr.",No,Carpenter Library,Stacks,D,DF,1850s,German,ge ,,
BMC-PR-0067,PR1502 .B49 (vol. 4),Bibliothek der angelsächsischen Poesie in Kritisch bearbeiteten Texten und mit vollständigem Glossar /,3.1796E+13,,,,,,1857-1864.,,No,Canaday Library,Stacks (Monographs),P,PR,1850s,"English, Old",gw ,,
BMC-E-0044,E178 .B22 (vol. 2),The history of the United States from the discovery of the American continent /,3.1796E+13,,,,,,1854-1874.,"Bancroft, George, 1800-1891.",No,Canaday Library,Stacks (Monographs),E,E,1850s,English,mau,,
BMC-E-0081,E337.8 .E93 1856 (vol. 2),Orations and speeches on various occasions.,3.1796E+13,,,,,,1856-,"Everett, Edward, 1794-1865.",No,Canaday Library,Stacks (Monographs),E,E,1850s,English,mau,,
BMC-E-0082,E337.8 .E93 1856 (vol. 3),Orations and speeches on various occasions.,3.1796E+13,,,,,,1856-,"Everett, Edward, 1794-1865.",No,Canaday Library,Stacks (Monographs),E,E,1850s,English,mau,,
BMC-PR-0062,PR1365 .B85 (vol. 4),"The British essayists : with prefaces, historical and biographical /",3.1796E+13,,,,,,1855-1857.,,No,Canaday Library,Stacks (Monographs),P,PR,1850s,English,mau,,
BMC-PR-0063,PR1365 .B85 (vol. 20),"The British essayists : with prefaces, historical and biographical /",3.1796E+13,,,,,,1855-1857.,,No,Canaday Library,Stacks (Monographs),P,PR,1850s,English,mau,,
BMC-PR-0064,PR1365 .B85 (vol. 15),"The British essayists : with prefaces, historical and biographical /",3.1796E+13,,,,,,1855-1857.,,No,Canaday Library,Stacks (Monographs),P,PR,1850s,English,mau,,
BMC-PR-0132,PR2753 .K55 1853 (vol. 2),"The comedies, histories, tragedies, and poems of William Shakspere, with a biography, and studies of his works /",3.1796E+13,,,,,,1853,"Shakespeare, William, 1564-1616.",No,Canaday Library,Stacks (Monographs),P,PR,1850s,English,mau,,
BMC-DG-0083,DG807.4 .K57,The catacombs of Rome as illustrating the church of the first three centuries /,31796100692157,,B_Images/BMC-DG-0083.Image_barcode.154607.jpg,B_Images/BMC-DG-0083.Image_1.154555.jpg,,,1854.,"Kip, William Ingraham, 1811-1893.",No,Carpenter Library,Stacks,D,DG,1850s,English,nyu,,
BMC-PR-0168,PR3301 .G7 1853 (vol. 4),"The works of Joseph Addison : including the whole contents of Bp. Hurd's edition, with letters and other pieces not found in any previous collection; and Macaulay's essay on his life and works /",3.1796E+13,,,,,,1853-54.,"Addison, Joseph, 1672-1719.",No,Canaday Library,Stacks (Monographs),P,PR,1850s,English,nyu,,
BMC-PS-0072,PS2848 .G8 1855,Guy Rivers : a tale of Georgia /,3.17961E+13,,,,,,1855,"Simms, William Gilmore, 1806-1870.",No,Canaday Library,Stacks (Monographs),P,PS,1850s,English,nyu,,
BMC-BR-0072,BR304 .V24,Dos diálogos escritos /,3.17961E+13,Florence Whyte – Ph.D. From Bryn Mawr in 1937,B_Images/BMC-BR-0072.Image_barcode.181906.jpg,B_Images/BMC-BR-0072.Image_1.181839.jpg,,,1850,"Valdés, Alfonso de, -1532.",No,Canaday Library,Stacks (Monographs),B,BR,1850s,Spanish,sp ,,
BMC-BR-0099,BR782 .G88 (vol. 4),An ecclesiastical history of Scotland : from the introduction of Christianity to the present time /,3.1796E+13,,B_Images/BMC-BR-0099.Image_barcode.003343.jpg,B_Images/BMC-BR-0099.Image_1.003333.jpg,B_Images/BMC-BR-0099.Image_2.005129.jpg,B_Images/BMC-BR-0099.Image_3.005139.jpg,1861,"Grub, George, 1812-1892.",Yes,Canaday Library,Stacks (Monographs),B,BR,1860s,English,stk,,
BMC-E-0097,E468 .R29 (vol. 11),The Rebellion record.,3.1796E+13,,B_Images/BMC-E-0097.Image_barcode.001147.jpg,B_Images/BMC-E-0097.Image_1.001140.jpg,,,1861-1868.,,Yes,Canaday Library,Stacks (Monographs),E,E,1860s,NA,NA,,
